"RED_IZO";"IČO";"Zřizovatel";"Území";"Kraj";"Okres/Obvod";"Správní úřad";"ORP";"ORP Název";"Plný název";"Zkrácený název";"Ulice";"Č. p.";"Č. or.";"Část obce";"PSČ";"Místo";"Kód RÚIAN";"Telefon";"Fax";"Email 1";"Email 2";"WWW";"Ředitel";"IZO";"Druh/Typ";"Název";"Škola - Ulice";"Škola - Č. p.";"Škola - Č. or.";"Škola - Část obce";"Škola - PSČ";"Škola - Místo";"Škola - Kód RÚIAN";"Kapacita";"Datum zahájení činnosti"
"600012450";"00087840";"7";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5311";"Přelouč";"Střední odborné učiliště zemědělské, Chvaletice, Žižkova 139";"Střední odborné učiliště zemědělské";"Žižkova";"139";;"Chvaletice";"53312";"Chvaletice";"7630590";"466 985 597";;"skola@souzchvaletice.cz";;"http://www.souzchvaletice.cz";"Mgr. Naděžda Kovářová";"110015797";"L11";"Školní jídelna";"Žižkova";"139";;"Chvaletice";"53312";"Chvaletice";"7630590";"320";"20.06.1996"
"600012468";"25265741";"5";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"Střední škola cestovního ruchu a grafického designu, s.r.o.";"SŠ cestovního ruchu a grafického designu, s.r.o.";"U Josefa";"118";;"Cihelna";"53009";"Pardubice";"7729588";"466 412 832";;"skola@skolagrace.cz";;"www.skolagrace.cz";"Mgr. Zita Štieglerová";"046521798";"C00";"Střední škola";"U Josefa";"118";;"Cihelna";"53009";"Pardubice";"7729588";"410";"01.09.1993"
"600012484";"15050670";"7";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"Střední odborné učiliště plynárenské Pardubice";"Střední odborné učiliště plynárenské Pardubice";"Poděbradská";"93";;"Polabiny";"53009";"Pardubice";"7793146";"466 798 641";;"sekretariat@sou-plynarenske.cz";;"http://www.sou-plynarenske.cz";"Ing. Jan Branda";"015050670";"C00";"Střední škola";"Poděbradská";"93";;"Polabiny";"53009";"Pardubice";"7793146";"330";"01.09.1965"
"600012484";"15050670";"7";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"Střední odborné učiliště plynárenské Pardubice";"Střední odborné učiliště plynárenské Pardubice";"Poděbradská";"93";;"Polabiny";"53009";"Pardubice";"7793146";"466 798 641";;"sekretariat@sou-plynarenske.cz";;"http://www.sou-plynarenske.cz";"Ing. Jan Branda";"110019393";"H22";"Domov mládeže";"Poděbradská";"93";;"Polabiny";"53009";"Pardubice";"7793146";"115";"21.06.1996"
"600012484";"15050670";"7";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"Střední odborné učiliště plynárenské Pardubice";"Střední odborné učiliště plynárenské Pardubice";"Poděbradská";"93";;"Polabiny";"53009";"Pardubice";"7793146";"466 798 641";;"sekretariat@sou-plynarenske.cz";;"http://www.sou-plynarenske.cz";"Ing. Jan Branda";"110019407";"L13";"Školní jídelna - výdejna";"Poděbradská";"93";;"Polabiny";"53009";"Pardubice";"7793146";"295";"01.09.1965"
"600012514";"62029754";"5";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"Labská střední odborná škola a Střední odborné učiliště Pardubice, s. r. o.";"Labská SOŠ a SOU Pardubice, s. r. o.";"U Josefa";"118";;"Cihelna";"53009";"Pardubice";"7729588";"466 412 240";;"sekretariat@labskaskola.cz";"hotelovka@lhspardubice.cz";"http://www.labskaskola.cz";"Ing. Radmila Kozohorská";"062029754";"C00";"Střední škola";"U Josefa";"118";;"Cihelna";"53009";"Pardubice";"7729588";"390";"01.09.1995"
"600012514";"62029754";"5";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"Labská střední odborná škola a Střední odborné učiliště Pardubice, s. r. o.";"Labská SOŠ a SOU Pardubice, s. r. o.";"U Josefa";"118";;"Cihelna";"53009";"Pardubice";"7729588";"466 412 240";;"sekretariat@labskaskola.cz";"hotelovka@lhspardubice.cz";"http://www.labskaskola.cz";"Ing. Radmila Kozohorská";"150070381";"L11";"Školní jídelna";"U Josefa";"118";;"Cihelna";"53009";"Pardubice";"7729588";"550";"01.09.2004"
"600012522";"25262351";"5";"CZ0532";"Pardubický kraj";"Pardubice";"B53000";"5309";"Pardubice";"EDUCA Pardubice - Střední odborná škola, s.r.o.";"EDUCA Pardubice - SOŠ, s.r.o.";"Sokolovská";"150";;"Rybitví";"53354";"Rybitví";"7591004";"466 921 836";;"skola@educapardubice.cz";;"http://www.educapardubice.cz";"Ing. Monika Kohoutková";"012954691";"C00";"Střední škola";"Sokolovská";"150";;"Rybitví";"53354";"Rybitví";"7591004";"370";"01.09.1993"
"600012549";"60884762";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5202";"Dobruška";"Gymnázium, Dobruška, Pulická 779";"Gymnázium";"Pulická";"779";;"Dobruška";"51801";"Dobruška";"9864814";"494 623 071";"494 622 291";"gymdka@gympldka.cz";"gymred@gympldka.cz; gymzast@gympldka.cz";"http://www.gympldka.cz";"Mgr. Lenka Hubáčková";"060884762";"C00";"Střední škola";"Pulická";"779";;"Dobruška";"51801";"Dobruška";"9864814";"408";"19.06.1996"
"600012549";"60884762";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5202";"Dobruška";"Gymnázium, Dobruška, Pulická 779";"Gymnázium";"Pulická";"779";;"Dobruška";"51801";"Dobruška";"9864814";"494 623 071";"494 622 291";"gymdka@gympldka.cz";"gymred@gympldka.cz; gymzast@gympldka.cz";"http://www.gympldka.cz";"Mgr. Lenka Hubáčková";"150019564";"L11";"Školní jídelna";"Pulická";"779";;"Dobruška";"51801";"Dobruška";"9864814";"640";"01.01.2003"
"600012557";"60884703";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5213";"Rychnov nad Kněžnou";"Gymnázium Františka Martina Pelcla, Rychnov nad Kněžnou, Hrdinů odboje 36";"Gymnázium Fr. M. Pelcla";"Hrdinů odboje";"36";;"Rychnov nad Kněžnou";"51601";"Rychnov nad Kněžnou";"9841792";"733 124 931";;"gymrk@grk.cz";;"www.grk.cz";"Mgr. Iva Bořková";"060884703";"C00";"Střední škola";"Hrdinů odboje";"36";;"Rychnov nad Kněžnou";"51601";"Rychnov nad Kněžnou";"9841792";"600";"19.06.1996"
"600012573";"60884690";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5208";"Kostelec nad Orlicí";"Střední zemědělská škola a Střední odborné učiliště chladicí a klimatizační techniky, Kostelec nad Orlicí";"SZŠ a SOU chladicí a klimat. techniky";"Komenského";"873";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9744479";"494 323 711";"494 323 728";"szes@szeskostelec.cz";"buzkova@szeskostelec.cz";"http://www.szeskostelec.cz";"Mgr. Yvona Bůžková";"060884690";"C00";"Střední škola";"Komenského";"873";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9744479";"492";"26.07.1996"
"600012573";"60884690";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5208";"Kostelec nad Orlicí";"Střední zemědělská škola a Střední odborné učiliště chladicí a klimatizační techniky, Kostelec nad Orlicí";"SZŠ a SOU chladicí a klimat. techniky";"Komenského";"873";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9744479";"494 323 711";"494 323 728";"szes@szeskostelec.cz";"buzkova@szeskostelec.cz";"http://www.szeskostelec.cz";"Mgr. Yvona Bůžková";"102754551";"H22";"Domov mládeže";"Komenského";"515";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9740856";"231";"26.07.1996"
"600012573";"60884690";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5208";"Kostelec nad Orlicí";"Střední zemědělská škola a Střední odborné učiliště chladicí a klimatizační techniky, Kostelec nad Orlicí";"SZŠ a SOU chladicí a klimat. techniky";"Komenského";"873";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9744479";"494 323 711";"494 323 728";"szes@szeskostelec.cz";"buzkova@szeskostelec.cz";"http://www.szeskostelec.cz";"Mgr. Yvona Bůžková";"102766002";"L11";"Školní jídelna";"Komenského";"873";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9744479";"625";"26.07.1996"
"600012581";"60884711";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5208";"Kostelec nad Orlicí";"Obchodní akademie T. G. Masaryka, Kostelec nad Orlicí, Komenského 522";"Obchodní akademie T. G. Masaryka";"Komenského";"522";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9740929";"494 942 400";;"skola@oakostelec.cz";"cermakova@oakostelec.cz";"www.oakostelec.cz";"Mgr. Renata Čermáková";"060884711";"C00";"Střední škola";"Komenského";"522";;"Kostelec nad Orlicí";"51741";"Kostelec nad Orlicí";"9740929";"384";"19.06.1996"
"600012590";"60884746";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5202";"Dobruška";"Střední průmyslová škola elektrotechniky a informačních technologií, Dobruška, Čs. odboje 670";"SPŠ elektrotechniky a inform.technologií";"Čs. odboje";"670";;"Dobruška";"51801";"Dobruška";"9863711";"494 623 891";;"info@spselitdobruska.cz";;"www.spselitdobruska.cz";"Ing. Miloslava Skalová";"060884746";"C00";"Střední škola";"Čs. odboje";"670";;"Dobruška";"51801";"Dobruška";"9863711";"360";"19.06.1996"
"600012590";"60884746";"7";"CZ0524";"Královéhradecký kraj";"Rychnov nad Kněžnou";"B52000";"5202";"Dobruška";"Střední průmyslová škola elektrotechniky a informačních technologií, Dobruška, Čs. odboje 670";"SPŠ elektrotechniky a inform.technologií";"Čs. odboje";"670";;"Dobruška";"51801";"Dobruška";"9863711";"494 623 891";;"info@spselitdobruska.cz";;"www.spselitdobruska.cz";"Ing. Miloslava Skalová";"102754543";"H22";"Domov mládeže";"Fr. Kupky";"308";;"Dobruška";"51801";"Dobruška";"9860096";"56";"19.06.1996"
"600012638";"00854981";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5109";"Turnov";"Gymnázium, Turnov, Jana Palacha 804, příspěvková organizace";"Gymnázium, příspěvková organizace";"Jana Palacha";"804";;"Turnov";"51101";"Turnov";"21586667";"481 322 720";"481 322 193";"reditelstvi@gytu.cz";"gytu@gytu.cz";"http://www.gytu.cz";"Mgr. Miroslav Vávra";"102454311";"C00";"Střední škola";"Jana Palacha";"804";;"Turnov";"51101";"Turnov";"21586667";"450";"19.06.1996"
"600012638";"00854981";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5109";"Turnov";"Gymnázium, Turnov, Jana Palacha 804, příspěvková organizace";"Gymnázium, příspěvková organizace";"Jana Palacha";"804";;"Turnov";"51101";"Turnov";"21586667";"481 322 720";"481 322 193";"reditelstvi@gytu.cz";"gytu@gytu.cz";"http://www.gytu.cz";"Mgr. Miroslav Vávra";"102878374";"L11";"Školní jídelna";"Jana Palacha";"804";;"Turnov";"51101";"Turnov";"21586667";"500";"19.06.1996"
"600012646";"00854999";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5109";"Turnov";"Střední uměleckoprůmyslová škola a Vyšší odborná škola, Turnov, Skálova 373, příspěvková organizace";"SUPŠ a VOŠ, příspěvková organizace";"Skálova";"1603";;"Turnov";"51101";"Turnov";"21594627";"481 321 232";"481 324 323";"info@sups.info";"sekretariat@sups.info";"http://www.sups.info";"MgA. Veronika Švajdová";"102454345";"C00";"Střední škola";"Skálova";"373";;"Turnov";"51101";"Turnov";"21582432";"240";"19.06.1996"
"600012646";"00854999";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5109";"Turnov";"Střední uměleckoprůmyslová škola a Vyšší odborná škola, Turnov, Skálova 373, příspěvková organizace";"SUPŠ a VOŠ, příspěvková organizace";"Skálova";"1603";;"Turnov";"51101";"Turnov";"21594627";"481 321 232";"481 324 323";"info@sups.info";"sekretariat@sups.info";"http://www.sups.info";"MgA. Veronika Švajdová";"108009891";"H22";"Domov mládeže";"Skálova";"1603";;"Turnov";"51101";"Turnov";"21594627";"55";"19.06.1996"
"600012646";"00854999";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5109";"Turnov";"Střední uměleckoprůmyslová škola a Vyšší odborná škola, Turnov, Skálova 373, příspěvková organizace";"SUPŠ a VOŠ, příspěvková organizace";"Skálova";"1603";;"Turnov";"51101";"Turnov";"21594627";"481 321 232";"481 324 323";"info@sups.info";"sekretariat@sups.info";"http://www.sups.info";"MgA. Veronika Švajdová";"150005385";"E00";"Vyšší odborná škola";"Skálova";"1603";;"Turnov";"51101";"Turnov";"21594627";"32";"01.01.2002"
"600012654";"00856070";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5107";"Semily";"Gymnázium Ivana Olbrachta, Semily, Nad Špejcharem 574, příspěvková organizace";"Gymn.I.Olbrachta, příspěvková organizace";"Nad Špejcharem";"574";;"Semily";"51301";"Semily";"16966414";"481 622 544";"481 622 773";"gio@giosm.cz";;"http://www.giosm.cz";"PhDr. Jindřich Vojta";"102454302";"C00";"Střední škola";"Nad Špejcharem";"574";;"Semily";"51301";"Semily";"16966414";"380";"19.06.1996"
"600012654";"00856070";"7";"CZ0514";"Liberecký kraj";"Semily";"B51000";"5107";"Semily";"Gymnázium Ivana Olbrachta, Semily, Nad Špejcharem 574, příspěvková organizace";"Gymn.I.Olbrachta, příspěvková organizace";"Nad Špejcharem";"574";;"Semily";"51301";"Semily";"16966414";"481 622 544";"481 622 773";"gio@giosm.cz";;"http://www.giosm.cz";"PhDr. Jindřich Vojta";"102878331";"L11";"Školní jídelna";"Nad Špejcharem";"574";;"Semily";"51301";"Semily";"16966414";"750";"19.06.1996"
"600012701";"62032348";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5307";"Litomyšl";"Gymnázium Aloise Jiráska, Litomyšl, T. G. Masaryka 590";"Gymnázium Aloise Jiráska";"T. G. Masaryka";"590";;"Litomyšl-Město";"57001";"Litomyšl";"1906003";"461 615 061";"461 615 061";"glit@glit.cz";;"http://www.glit.cz";"Mgr. Ivana Hynková";"000401021";"C00";"Střední škola";"T. G. Masaryka";"590";;"Litomyšl-Město";"57001";"Litomyšl";"1906003";"380";"01.09.1923"
"600012735";"62031961";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5310";"Polička";"Střední odborná škola a Střední odborné učiliště, Polička, Čs. armády 485";"SOŠ a SOU, Polička, Čs. armády 485";"Čsl. armády";"485";;"Horní Předměstí";"57201";"Polička";"15942520";"468 008 800";;"info@soupolicka.cz";"reditel@soupolicka.cz";"http://www.soupolicka.cz";"Mgr. Boris Preissler";"000194221";"C00";"Střední škola";"Čsl. armády";"485";;"Horní Předměstí";"57201";"Polička";"15942520";"755";"01.07.1991"
"600012735";"62031961";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5310";"Polička";"Střední odborná škola a Střední odborné učiliště, Polička, Čs. armády 485";"SOŠ a SOU, Polička, Čs. armády 485";"Čsl. armády";"485";;"Horní Předměstí";"57201";"Polička";"15942520";"468 008 800";;"info@soupolicka.cz";"reditel@soupolicka.cz";"http://www.soupolicka.cz";"Mgr. Boris Preissler";"110016653";"H22";"Domov mládeže";"Čsl. armády";"485";;"Horní Předměstí";"57201";"Polička";"15942520";"135";"20.06.1996"
"600012735";"62031961";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5310";"Polička";"Střední odborná škola a Střední odborné učiliště, Polička, Čs. armády 485";"SOŠ a SOU, Polička, Čs. armády 485";"Čsl. armády";"485";;"Horní Předměstí";"57201";"Polička";"15942520";"468 008 800";;"info@soupolicka.cz";"reditel@soupolicka.cz";"http://www.soupolicka.cz";"Mgr. Boris Preissler";"110016661";"L11";"Školní jídelna";"Čsl. armády";"485";;"Horní Předměstí";"57201";"Polička";"15942520";"700";"01.07.1991"
"600012751";"62032011";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5308";"Moravská Třebová";"Gymnázium, Jevíčko, A. K. Vitáka 452";"Gymnázium, Jevíčko, A. K. Vitáka 452";"A. K. Vitáka";"452";;"Jevíčko";"56943";"Jevíčko";"1829289";"461 327 805";;"info@gymjev.cz";;"http://www.gymjev.cz";"Mgr. et Mgr. Lucie Škvařilová";"000087173";"C00";"Střední škola";"A. K. Vitáka";"452";;"Jevíčko";"56943";"Jevíčko";"1829289";"420";"18.09.1897"
"600012751";"62032011";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5308";"Moravská Třebová";"Gymnázium, Jevíčko, A. K. Vitáka 452";"Gymnázium, Jevíčko, A. K. Vitáka 452";"A. K. Vitáka";"452";;"Jevíčko";"56943";"Jevíčko";"1829289";"461 327 805";;"info@gymjev.cz";;"http://www.gymjev.cz";"Mgr. et Mgr. Lucie Škvařilová";"002718855";"L11";"Školní jídelna";"Nerudova";"557";;"Jevíčko";"56943";"Jevíčko";"1830317";"600";"19.06.1996"
"600012751";"62032011";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5308";"Moravská Třebová";"Gymnázium, Jevíčko, A. K. Vitáka 452";"Gymnázium, Jevíčko, A. K. Vitáka 452";"A. K. Vitáka";"452";;"Jevíčko";"56943";"Jevíčko";"1829289";"461 327 805";;"info@gymjev.cz";;"http://www.gymjev.cz";"Mgr. et Mgr. Lucie Škvařilová";"108040160";"H22";"Domov mládeže";"Nerudova";"557";;"Jevíčko";"56943";"Jevíčko";"1830317";"88";"19.06.1996"
"600012760";"62033131";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5308";"Moravská Třebová";"Gymnázium a Letecká střední odborná škola Moravská Třebová";"Gymnázium a Letecká SOŠ";"Svitavská";"310";"16";"Předměstí";"57101";"Moravská Třebová";"15973735";"731 155 347";;"gymmt@gmt.cz";"jiri.hrbata@gmt.cz";"http://www.gmt.cz";"Mgr. Jiří Hrbata";"000401030";"C00";"Střední škola";"Svitavská";"310";"16";"Předměstí";"57101";"Moravská Třebová";"15973735";"360";"26.07.1804"
"600012760";"62033131";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5308";"Moravská Třebová";"Gymnázium a Letecká střední odborná škola Moravská Třebová";"Gymnázium a Letecká SOŠ";"Svitavská";"310";"16";"Předměstí";"57101";"Moravská Třebová";"15973735";"731 155 347";;"gymmt@gmt.cz";"jiri.hrbata@gmt.cz";"http://www.gmt.cz";"Mgr. Jiří Hrbata";"181117274";"H22";"Domov mládeže";"Dukelská";"1478";"57";"Předměstí";"57101";"Moravská Třebová";"15985300";"60";"12.10.2020"
"600012786";"62033026";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5312";"Svitavy";"Gymnázium, obchodní akademie a jazyková škola s právem státní jazykové zkoušky Svitavy";"Gymnázium, OA a JŠ s právem SJZ Svitavy";"Sokolovská";"1638";"1";"Předměstí";"56802";"Svitavy";"18929451";"461 535 090";"461 530 622";"info@gy.svitavy.cz";"monika.peliskova@gy.svitavy.cz";"http://www.gyoa.svitavy.cz";"Mgr. Monika Pelíšková";"002518333";"C00";"Střední škola";"Sokolovská";"1638";"1";"Předměstí";"56802";"Svitavy";"18929451";"600";"19.06.1996"
"600012786";"62033026";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5312";"Svitavy";"Gymnázium, obchodní akademie a jazyková škola s právem státní jazykové zkoušky Svitavy";"Gymnázium, OA a JŠ s právem SJZ Svitavy";"Sokolovská";"1638";"1";"Předměstí";"56802";"Svitavy";"18929451";"461 535 090";"461 530 622";"info@gy.svitavy.cz";"monika.peliskova@gy.svitavy.cz";"http://www.gyoa.svitavy.cz";"Mgr. Monika Pelíšková";"002890275";"L11";"Školní jídelna";"Sokolovská";"1638";"1";"Předměstí";"56802";"Svitavy";"18929451";"850";"19.06.1996"
"600012786";"62033026";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5312";"Svitavy";"Gymnázium, obchodní akademie a jazyková škola s právem státní jazykové zkoušky Svitavy";"Gymnázium, OA a JŠ s právem SJZ Svitavy";"Sokolovská";"1638";"1";"Předměstí";"56802";"Svitavy";"18929451";"461 535 090";"461 530 622";"info@gy.svitavy.cz";"monika.peliskova@gy.svitavy.cz";"http://www.gyoa.svitavy.cz";"Mgr. Monika Pelíšková";"150007647";"F20";"Jazyková škola s právem státní jazykové zkoušky";"Sokolovská";"1638";"1";"Předměstí";"56802";"Svitavy";"18929451";"150";"01.09.2002"
"600012794";"62032381";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5307";"Litomyšl";"Vyšší odborná škola pedagogická a Střední pedagogická škola, Litomyšl, Komenského nám. 22";"VOŠ pedagogická a SPgŠ";"Komenského nám.";"22";;"Litomyšl-Město";"57001";"Litomyšl";"1901133";"461 615 705";"461 615 705";"vospspgs@vospspgs.cz";;"http://www.vospspgs.cz";"PhDr. Milan Motl, Ph.D.";"000087211";"C00";"Střední škola";"Komenského nám.";"22";;"Litomyšl-Město";"57001";"Litomyšl";"1901133";"450";"01.09.1905"
"600012794";"62032381";"7";"CZ0533";"Pardubický kraj";"Svitavy";"B53000";"5307";"Litomyšl";"Vyšší odborná škola pedagogická a Střední pedagogická škola, Litomyšl, Komenského nám. 22";"VOŠ pedagogická a SPgŠ";"Komenského nám.";"22";;"Litomyšl-Město";"57001";"Litomyšl";"1901133";"461 615 705";"461 615 705";"vospspgs@vospspgs.cz";;"http://www.vospspgs.cz";"PhDr. Milan Motl, Ph.D.";"002754614";"H22";"Domov mládeže";"Strakovská";"1071";;"Litomyšl-Město";"57001";"Litomyšl";"1910752";"222";"26.07.1996"
